branching_factor,false_positive_rate,max_elements,total storage,name,num_nodes_visited,nodes_visited,time,leaf_nodes_reached,nodes_per_depth
3,0.0001,1000,268394,Harris,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Mario,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Yolanda,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Dave,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Julio,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Forrest,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Maryanne,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Chang,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Dennise,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Samual,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Zane,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Cora,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Ida,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,0.0001,1000,268394,Pedro,0,[],0.012192010879516602,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Jody,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Colleen,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Greg,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Tomas,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Chelsie,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Jon,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Agnes,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Harriet,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Sherrie,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Carolina,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Annie,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Lauretta,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Leota,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Darron,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Kristine,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Jenette,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Rueben,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Emiko,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Harry,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Phyllis,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Hanna,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Phyllis,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Keisha,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Kerry,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Neal,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Rosario,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Ida,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Mario,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Harry,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Foster,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Roderick,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Emerita,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Sybil,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Florence,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Katie,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Melida,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Harris,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Mario,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Yolanda,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Dave,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Julio,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Forrest,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Maryanne,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Chang,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Dennise,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Samual,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Zane,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Cora,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Ida,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-05,1000,335482,Pedro,0,[],0.011970996856689453,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Jody,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Colleen,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Greg,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Tomas,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Chelsie,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Jon,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Agnes,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Harriet,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Sherrie,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Carolina,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Annie,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Lauretta,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Leota,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Darron,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Kristine,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Jenette,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Rueben,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Emiko,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Harry,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Phyllis,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Hanna,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Phyllis,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Keisha,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Kerry,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Neal,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Rosario,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Ida,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Mario,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Harry,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Foster,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Roderick,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Emerita,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Sybil,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Florence,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Katie,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Melida,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Harris,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Mario,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Yolanda,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Dave,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Julio,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Forrest,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Maryanne,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Chang,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Dennise,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Samual,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Zane,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Cora,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Ida,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
3,1e-06,1000,402584,Pedro,0,[],0.01223897933959961,[],"[[2], [], [], [], [], [], [], []]"
5,0.1,1000,52723,Jody,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Colleen,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Greg,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Tomas,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Chelsie,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Jon,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Agnes,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Harriet,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Sherrie,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Carolina,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Annie,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Lauretta,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Leota,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Darron,1,[4],0.013955116271972656,[],"[[4], [5, 6, 7, 8, 9], [], [], [], []]"
5,0.1,1000,52723,Kristine,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Jenette,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Rueben,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Emiko,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Harry,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Phyllis,1,[4],0.013955116271972656,[],"[[4], [5, 6, 7, 8, 9], [], [], [], []]"
5,0.1,1000,52723,Hanna,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Phyllis,1,[4],0.013955116271972656,[],"[[4], [5, 6, 7, 8, 9], [], [], [], []]"
5,0.1,1000,52723,Keisha,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Kerry,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Neal,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Rosario,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Ida,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Mario,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Harry,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Foster,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Roderick,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Emerita,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Sybil,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Florence,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Katie,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Melida,1,[4],0.013955116271972656,[],"[[4], [5, 6, 7, 8, 9], [], [], [], []]"
5,0.1,1000,52723,Harris,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Mario,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Yolanda,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Dave,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Julio,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Forrest,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Maryanne,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Chang,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Dennise,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Samual,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Zane,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Cora,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Ida,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.1,1000,52723,Pedro,0,[],0.013955116271972656,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Jody,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Colleen,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Greg,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Tomas,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Chelsie,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Jon,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Agnes,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Harriet,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Sherrie,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Carolina,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Annie,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Lauretta,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Leota,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Darron,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Kristine,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Jenette,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Rueben,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Emiko,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Harry,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Phyllis,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Hanna,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Phyllis,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Keisha,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Kerry,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Neal,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Rosario,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Ida,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Mario,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Harry,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Foster,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Roderick,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Emerita,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Sybil,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Florence,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Katie,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Melida,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Harris,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Mario,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Yolanda,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Dave,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Julio,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Forrest,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Maryanne,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Chang,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Dennise,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Samual,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Zane,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Cora,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Ida,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.01,1000,105446,Pedro,0,[],0.013698816299438477,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Jody,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Colleen,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Greg,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Tomas,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Chelsie,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Jon,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Agnes,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Harriet,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Sherrie,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Carolina,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Annie,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Lauretta,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Leota,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Darron,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Kristine,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Jenette,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Rueben,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Emiko,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Harry,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Phyllis,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Hanna,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Phyllis,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Keisha,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Kerry,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Neal,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Rosario,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Ida,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Mario,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Harry,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Foster,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Roderick,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Emerita,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Sybil,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Florence,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Katie,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Melida,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Harris,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Mario,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Yolanda,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Dave,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Julio,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Forrest,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Maryanne,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Chang,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Dennise,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Samual,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Zane,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Cora,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Ida,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.001,1000,158158,Pedro,0,[],0.013988018035888672,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Jody,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Colleen,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Greg,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Tomas,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Chelsie,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Jon,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Agnes,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Harriet,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
5,0.0001,1000,210881,Sherrie,0,[],0.013475179672241211,[],"[[4], [], [], [], [], []]"
