branching_factor,false_positive_rate,max_elements,total storage,name,num_nodes_visited,nodes_visited,time
3,1e-06,1000,402584,Candace,8,"[2, 3, 6, 15, 44, 131, 391, 1172]",0.012381792068481445
3,1e-06,1000,402584,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.012470006942749023
3,1e-06,1000,402584,Elizabeth,9,"[2, 3, 4, 9, 25, 72, 213, 637, 1909]",0.012712240219116211
3,1e-06,1000,402584,Nicole,9,"[2, 3, 4, 9, 24, 69, 206, 615, 1844]",0.012758970260620117
3,1e-06,1000,402584,Reginald,8,"[2, 3, 8, 21, 60, 179, 536, 1606]",0.012417078018188477
3,1e-06,1000,402584,Bonnie,9,"[2, 3, 4, 9, 26, 75, 223, 666, 1996]",0.012274980545043945
3,1e-06,1000,402584,Thomas,10,"[2, 3, 4, 9, 25, 26, 76, 225, 673, 2016]",0.012567996978759766
3,1e-06,1000,402584,Charles,10,"[2, 3, 4, 9, 25, 26, 75, 222, 665, 1993]",0.012353897094726562
3,1e-06,1000,402584,Tania,8,"[2, 3, 6, 16, 47, 140, 419, 1255]",0.012382984161376953
3,1e-06,1000,402584,Martha,8,"[2, 3, 6, 16, 45, 133, 397, 1189]",0.012395143508911133
3,1e-06,1000,402584,Nicolas,8,"[2, 3, 8, 23, 66, 195, 582, 1745]",0.01239919662475586
3,1e-06,1000,402584,Steven,10,"[2, 3, 4, 9, 26, 76, 77, 229, 686, 2055]",0.012441873550415039
3,1e-06,1000,402584,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.012676000595092773
3,1e-06,1000,402584,Gerald,9,"[2, 3, 4, 9, 25, 74, 220, 657, 1970]",0.012230157852172852
3,1e-06,1000,402584,Catherine,9,"[2, 3, 4, 9, 24, 71, 210, 629, 1885]",0.012514829635620117
3,1e-06,1000,402584,Grace,8,"[2, 3, 7, 18, 51, 152, 454, 1359]",0.012529134750366211
3,1e-06,1000,402584,Antonia,9,"[2, 3, 4, 9, 24, 71, 212, 633, 1898]",0.01247406005859375
3,1e-06,1000,402584,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.012267112731933594
3,1e-06,1000,402584,Raquel,8,"[2, 3, 6, 16, 47, 140, 418, 1252]",0.012362241744995117
3,1e-06,1000,402584,Ed,8,"[2, 4, 9, 24, 71, 212, 635, 1903]",0.01293182373046875
3,1e-06,1000,402584,William,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2088]",0.012575864791870117
3,1e-06,1000,402584,Garrett,8,"[2, 3, 6, 15, 43, 127, 378, 1132]",0.012451171875
3,1e-06,1000,402584,Matthew,9,"[2, 3, 7, 19, 55, 56, 167, 498, 1493]",0.01273488998413086
3,1e-06,1000,402584,Fernando,8,"[2, 3, 7, 18, 52, 154, 459, 1374]",0.012211084365844727
3,1e-06,1000,402584,Lisa,10,"[2, 3, 4, 9, 25, 26, 76, 227, 679, 2036]",0.01244497299194336
3,1e-06,1000,402584,Rosa,9,"[2, 3, 4, 9, 25, 72, 214, 640, 1919]",0.012217998504638672
3,1e-06,1000,402584,Harold,9,"[2, 3, 4, 10, 27, 78, 233, 697, 2089]",0.012344121932983398
3,1e-06,1000,402584,Kenneth,9,"[2, 3, 6, 15, 16, 46, 135, 404, 1210]",0.012511014938354492
3,1e-06,1000,402584,David,11,"[2, 3, 4, 9, 24, 25, 26, 76, 226, 676, 2025]",0.01253199577331543
3,1e-06,1000,402584,Lynn,9,"[2, 3, 8, 22, 65, 192, 193, 577, 1730]",0.012295961380004883
3,1e-06,1000,402584,Avery,9,"[2, 3, 4, 9, 26, 76, 225, 673, 2017]",0.01342010498046875
3,1e-06,1000,402584,Elia,8,"[2, 3, 7, 20, 57, 168, 502, 1503]",0.01248311996459961
3,1e-06,1000,402584,Gloria,9,"[2, 3, 4, 9, 26, 75, 222, 665, 1992]",0.012626171112060547
3,1e-06,1000,402584,Gwendolyn,8,"[2, 3, 8, 21, 60, 177, 530, 1588]",0.012726068496704102
3,1e-06,1000,402584,Betty,9,"[2, 3, 4, 10, 27, 78, 231, 691, 2070]",0.012804985046386719
3,1e-06,1000,402584,Helen,11,"[2, 3, 4, 9, 24, 26, 75, 77, 229, 686, 2056]",0.012850761413574219
3,1e-06,1000,402584,Martin,8,"[2, 3, 6, 17, 49, 144, 429, 1286]",0.01253199577331543
3,1e-06,1000,402584,Willie,9,"[2, 3, 6, 15, 16, 45, 133, 397, 1188]",0.012677907943725586
3,1e-06,1000,402584,Vicki,8,"[2, 3, 7, 18, 52, 153, 458, 1371]",0.012735843658447266
3,1e-06,1000,402584,Robert,12,"[2, 3, 4, 9, 24, 25, 26, 76, 77, 230, 688, 2061]",0.012767314910888672
3,1e-06,1000,402584,Johnny,10,"[2, 3, 4, 9, 10, 27, 78, 233, 697, 2090]",0.012537956237792969
3,1e-06,1000,402584,John,10,"[2, 3, 4, 9, 25, 26, 76, 225, 674, 2019]",0.012606143951416016
3,1e-06,1000,402584,Justin,9,"[2, 3, 6, 15, 17, 49, 144, 431, 1291]",0.012591123580932617
3,1e-06,1000,402584,Lois,0,[],0.012591123580932617
3,1e-06,1000,402584,Jannie,0,[],0.012591123580932617
3,1e-06,1000,402584,Shawn,0,[],0.012591123580932617
3,1e-06,1000,402584,Jan,0,[],0.012591123580932617
3,1e-06,1000,402584,Saul,0,[],0.012591123580932617
3,1e-06,1000,402584,Cristy,0,[],0.012591123580932617
3,1e-06,1000,402584,Thelma,0,[],0.012591123580932617
3,1e-06,1000,402584,Melba,0,[],0.012591123580932617
3,1e-06,1000,402584,Darrell,0,[],0.012591123580932617
3,1e-06,1000,402584,Cristina,0,[],0.012591123580932617
3,1e-06,1000,402584,Merle,0,[],0.012591123580932617
3,1e-06,1000,402584,Joni,0,[],0.012591123580932617
3,1e-06,1000,402584,Wm,0,[],0.012591123580932617
3,1e-06,1000,402584,Wallace,0,[],0.012591123580932617
3,1e-06,1000,402584,Emilia,0,[],0.012591123580932617
3,1e-06,1000,402584,Tricia,0,[],0.012591123580932617
3,1e-06,1000,402584,Michelle,0,[],0.012591123580932617
3,1e-06,1000,402584,Erik,0,[],0.012591123580932617
3,1e-06,1000,402584,Marshall,0,[],0.012591123580932617
3,1e-06,1000,402584,Gail,0,[],0.012591123580932617
3,1e-06,1000,402584,Erik,0,[],0.012591123580932617
3,1e-06,1000,402584,Aaron,0,[],0.012591123580932617
3,1e-06,1000,402584,Kathleen,0,[],0.012591123580932617
3,1e-06,1000,402584,Emma,0,[],0.012591123580932617
3,1e-06,1000,402584,Phillip,0,[],0.012591123580932617
3,1e-06,1000,402584,Phillip,0,[],0.012591123580932617
3,1e-06,1000,402584,Alfonso,0,[],0.012591123580932617
3,1e-06,1000,402584,Jonna,0,[],0.012591123580932617
3,1e-06,1000,402584,Thelma,0,[],0.012591123580932617
3,1e-06,1000,402584,Lenore,0,[],0.012591123580932617
3,1e-06,1000,402584,Deanne,0,[],0.012591123580932617
3,1e-06,1000,402584,Milton,0,[],0.012591123580932617
3,1e-06,1000,402584,Eric,0,[],0.012591123580932617
3,1e-06,1000,402584,Raymon,0,[],0.012591123580932617
3,1e-06,1000,402584,Lisha,0,[],0.012591123580932617
3,1e-06,1000,402584,Julia,0,[],0.012591123580932617
3,1e-06,1000,402584,Glen,0,[],0.012591123580932617
3,1e-06,1000,402584,Whitney,0,[],0.012591123580932617
3,1e-06,1000,402584,Bernice,0,[],0.012591123580932617
3,1e-06,1000,402584,Marlene,0,[],0.012591123580932617
3,1e-06,1000,402584,Deena,0,[],0.012591123580932617
3,1e-06,1000,402584,Emma,0,[],0.012591123580932617
3,1e-06,1000,402584,Mildred,0,[],0.012591123580932617
3,1e-06,1000,402584,Kellye,0,[],0.012591123580932617
3,1e-06,1000,402584,Mardell,0,[],0.012591123580932617
3,1e-06,1000,402584,Monte,0,[],0.012591123580932617
3,1e-06,1000,402584,Lorraine,0,[],0.012591123580932617
3,1e-06,1000,402584,Taryn,0,[],0.012591123580932617
3,1e-06,1000,402584,Freddie,0,[],0.012591123580932617
3,1e-06,1000,402584,Shandra,0,[],0.012591123580932617
5,0.1,1000,52723,Jake,6,"[4, 5, 12, 47, 220, 1089]",0.01569986343383789
5,0.1,1000,52723,Richard,9,"[4, 5, 6, 16, 65, 66, 67, 321, 1594]",0.014914989471435547
5,0.1,1000,52723,Karen,7,"[4, 5, 6, 15, 62, 298, 1475]",0.01505589485168457
5,0.1,1000,52723,Pamela,9,"[4, 5, 6, 15, 60, 61, 62, 297, 1472]",0.014700174331665039
5,0.1,1000,52723,Edwin,7,"[4, 5, 13, 14, 58, 279, 1380]",0.014552831649780273
5,0.1,1000,52723,Antonia,7,"[4, 5, 6, 16, 67, 320, 1588]",0.015137672424316406
5,0.1,1000,52723,Rick,6,"[4, 5, 12, 47, 221, 1094]",0.014843940734863281
5,0.1,1000,52723,Candace,6,"[4, 5, 10, 38, 175, 862]",0.014452934265136719
5,0.1,1000,52723,Rosa,7,"[4, 5, 6, 16, 67, 324, 1609]",0.014310836791992188
5,0.1,1000,52723,Elizabeth,7,"[4, 5, 6, 16, 67, 322, 1599]",0.014329910278320312
5,0.1,1000,52723,Nicole,7,"[4, 5, 6, 15, 64, 309, 1534]",0.01425313949584961
5,0.1,1000,52723,Reginald,6,"[4, 5, 14, 55, 262, 1296]",0.014129877090454102
5,0.1,1000,52723,Bonnie,7,"[4, 5, 6, 17, 71, 340, 1686]",0.014111042022705078
5,0.1,1000,52723,Thomas,9,"[4, 5, 6, 15, 17, 70, 71, 344, 1706]",0.013975143432617188
5,0.1,1000,52723,Charles,9,"[4, 5, 6, 15, 16, 17, 70, 339, 1683]",0.014127016067504883
5,0.1,1000,52723,Tania,6,"[4, 5, 11, 41, 192, 945]",0.014351844787597656
5,0.1,1000,52723,Martha,6,"[4, 5, 10, 38, 178, 879]",0.014390945434570312
5,0.1,1000,52723,Nicolas,6,"[4, 6, 15, 61, 290, 1435]",0.014167070388793945
5,0.1,1000,52723,Steven,8,"[4, 5, 6, 17, 72, 73, 352, 1745]",0.013914823532104492
5,0.1,1000,52723,William,9,"[4, 5, 6, 16, 17, 72, 74, 358, 1778]",0.014310121536254883
5,0.1,1000,52723,Gerald,7,"[4, 5, 6, 17, 70, 335, 1660]",0.014186859130859375
5,0.1,1000,52723,Catherine,7,"[4, 5, 6, 16, 66, 318, 1575]",0.014067888259887695
5,0.1,1000,52723,Grace,6,"[4, 5, 12, 45, 212, 1049]",0.01411890983581543
5,0.1,1000,52723,Antonia,7,"[4, 5, 6, 16, 67, 320, 1588]",0.014049053192138672
5,0.1,1000,52723,John,9,"[4, 5, 6, 15, 16, 17, 71, 344, 1709]",0.014297962188720703
5,0.1,1000,52723,Raquel,6,"[4, 5, 11, 41, 191, 942]",0.014148950576782227
5,0.1,1000,52723,Ed,6,"[4, 6, 16, 67, 321, 1593]",0.014016151428222656
5,0.1,1000,52723,William,9,"[4, 5, 6, 16, 17, 72, 74, 358, 1778]",0.014275789260864258
5,0.1,1000,52723,Garrett,6,"[4, 5, 10, 36, 167, 822]",0.014161825180053711
5,0.1,1000,52723,Matthew,7,"[4, 5, 12, 13, 50, 239, 1183]",0.014144182205200195
5,0.1,1000,52723,Fernando,6,"[4, 5, 12, 46, 215, 1064]",0.014689207077026367
5,0.1,1000,52723,Lisa,9,"[4, 5, 6, 15, 17, 70, 72, 348, 1726]",0.015272855758666992
5,0.1,1000,52723,Rosa,7,"[4, 5, 6, 16, 67, 324, 1609]",0.014403104782104492
5,0.1,1000,52723,Harold,7,"[4, 5, 6, 17, 74, 358, 1779]",0.014254093170166016
5,0.1,1000,52723,Kenneth,7,"[4, 5, 10, 37, 39, 183, 900]",0.013968229293823242
5,0.1,1000,52723,David,9,"[4, 5, 6, 15, 16, 17, 72, 346, 1715]",0.014322042465209961
5,0.1,1000,52723,Lynn,7,"[4, 5, 6, 15, 60, 287, 1420]",0.014440059661865234
5,0.1,1000,52723,Avery,7,"[4, 5, 6, 17, 71, 344, 1707]",0.01406097412109375
5,0.1,1000,52723,Elia,6,"[4, 5, 13, 51, 241, 1193]",0.014042139053344727
5,0.1,1000,52723,Gloria,7,"[4, 5, 6, 17, 70, 339, 1682]",0.015027999877929688
5,0.1,1000,52723,Gwendolyn,6,"[4, 5, 13, 54, 258, 1278]",0.015977144241333008
5,0.1,1000,52723,Betty,8,"[4, 5, 6, 15, 17, 74, 355, 1760]",0.015007972717285156
5,0.1,1000,52723,Helen,9,"[4, 5, 6, 15, 17, 71, 73, 352, 1746]",0.014752864837646484
5,0.1,1000,52723,Martin,6,"[4, 5, 11, 42, 198, 976]",0.01409006118774414
5,0.1,1000,52723,Willie,7,"[4, 5, 10, 37, 38, 178, 878]",0.014108896255493164
5,0.1,1000,52723,Vicki,6,"[4, 5, 12, 46, 215, 1061]",0.014294147491455078
5,0.1,1000,52723,Robert,10,"[4, 5, 6, 15, 16, 17, 71, 73, 353, 1751]",0.014153003692626953
5,0.1,1000,52723,Johnny,8,"[4, 5, 6, 17, 70, 74, 359, 1780]",0.014209747314453125
5,0.1,1000,52723,John,9,"[4, 5, 6, 15, 16, 17, 71, 344, 1709]",0.01397395133972168
5,0.1,1000,52723,Justin,7,"[4, 5, 10, 11, 42, 199, 981]",0.01432180404663086
5,0.1,1000,52723,Lois,0,[],0.01432180404663086
5,0.1,1000,52723,Jannie,0,[],0.01432180404663086
5,0.1,1000,52723,Shawn,0,[],0.01432180404663086
5,0.1,1000,52723,Jan,0,[],0.01432180404663086
5,0.1,1000,52723,Saul,0,[],0.01432180404663086
5,0.1,1000,52723,Cristy,0,[],0.01432180404663086
5,0.1,1000,52723,Thelma,0,[],0.01432180404663086
5,0.1,1000,52723,Melba,0,[],0.01432180404663086
5,0.1,1000,52723,Darrell,0,[],0.01432180404663086
5,0.1,1000,52723,Cristina,0,[],0.01432180404663086
5,0.1,1000,52723,Merle,0,[],0.01432180404663086
5,0.1,1000,52723,Joni,0,[],0.01432180404663086
5,0.1,1000,52723,Wm,0,[],0.01432180404663086
5,0.1,1000,52723,Wallace,0,[],0.01432180404663086
5,0.1,1000,52723,Emilia,0,[],0.01432180404663086
5,0.1,1000,52723,Tricia,0,[],0.01432180404663086
5,0.1,1000,52723,Michelle,0,[],0.01432180404663086
5,0.1,1000,52723,Erik,0,[],0.01432180404663086
5,0.1,1000,52723,Marshall,0,[],0.01432180404663086
5,0.1,1000,52723,Gail,0,[],0.01432180404663086
5,0.1,1000,52723,Erik,0,[],0.01432180404663086
5,0.1,1000,52723,Aaron,0,[],0.01432180404663086
5,0.1,1000,52723,Kathleen,0,[],0.01432180404663086
5,0.1,1000,52723,Emma,0,[],0.01432180404663086
5,0.1,1000,52723,Phillip,0,[],0.01432180404663086
5,0.1,1000,52723,Phillip,0,[],0.01432180404663086
5,0.1,1000,52723,Alfonso,0,[],0.01432180404663086
5,0.1,1000,52723,Jonna,0,[],0.01432180404663086
5,0.1,1000,52723,Thelma,0,[],0.01432180404663086
5,0.1,1000,52723,Lenore,0,[],0.01432180404663086
5,0.1,1000,52723,Deanne,0,[],0.01432180404663086
5,0.1,1000,52723,Milton,0,[],0.01432180404663086
5,0.1,1000,52723,Eric,0,[],0.01432180404663086
5,0.1,1000,52723,Raymon,0,[],0.01432180404663086
5,0.1,1000,52723,Lisha,0,[],0.01432180404663086
5,0.1,1000,52723,Julia,0,[],0.01432180404663086
5,0.1,1000,52723,Glen,0,[],0.01432180404663086
5,0.1,1000,52723,Whitney,0,[],0.01432180404663086
5,0.1,1000,52723,Bernice,0,[],0.01432180404663086
5,0.1,1000,52723,Marlene,0,[],0.01432180404663086
5,0.1,1000,52723,Deena,0,[],0.01432180404663086
5,0.1,1000,52723,Emma,0,[],0.01432180404663086
5,0.1,1000,52723,Mildred,0,[],0.01432180404663086
5,0.1,1000,52723,Kellye,0,[],0.01432180404663086
5,0.1,1000,52723,Mardell,0,[],0.01432180404663086
5,0.1,1000,52723,Monte,0,[],0.01432180404663086
5,0.1,1000,52723,Lorraine,0,[],0.01432180404663086
5,0.1,1000,52723,Taryn,0,[],0.01432180404663086
5,0.1,1000,52723,Freddie,0,[],0.01432180404663086
5,0.1,1000,52723,Shandra,0,[],0.01432180404663086
5,0.01,1000,105446,Jake,6,"[4, 5, 12, 47, 220, 1089]",0.014400959014892578
5,0.01,1000,105446,Richard,9,"[4, 5, 6, 16, 65, 66, 67, 321, 1594]",0.014333248138427734
5,0.01,1000,105446,Karen,7,"[4, 5, 6, 15, 62, 298, 1475]",0.014105796813964844
5,0.01,1000,105446,Pamela,9,"[4, 5, 6, 15, 60, 61, 62, 297, 1472]",0.014128684997558594
5,0.01,1000,105446,Edwin,7,"[4, 5, 13, 14, 58, 279, 1380]",0.015145063400268555
5,0.01,1000,105446,Antonia,7,"[4, 5, 6, 16, 67, 320, 1588]",0.014673948287963867
5,0.01,1000,105446,Rick,6,"[4, 5, 12, 47, 221, 1094]",0.013994932174682617
5,0.01,1000,105446,Candace,6,"[4, 5, 10, 38, 175, 862]",0.014071226119995117
5,0.01,1000,105446,Rosa,7,"[4, 5, 6, 16, 67, 324, 1609]",0.014400959014892578
5,0.01,1000,105446,Elizabeth,7,"[4, 5, 6, 16, 67, 322, 1599]",0.01407003402709961
5,0.01,1000,105446,Nicole,7,"[4, 5, 6, 15, 64, 309, 1534]",0.014050006866455078
5,0.01,1000,105446,Reginald,6,"[4, 5, 14, 55, 262, 1296]",0.014494895935058594
5,0.01,1000,105446,Bonnie,7,"[4, 5, 6, 17, 71, 340, 1686]",0.014027118682861328
5,0.01,1000,105446,Thomas,9,"[4, 5, 6, 15, 17, 70, 71, 344, 1706]",0.014111042022705078
5,0.01,1000,105446,Charles,9,"[4, 5, 6, 15, 16, 17, 70, 339, 1683]",0.014168977737426758
5,0.01,1000,105446,Tania,6,"[4, 5, 11, 41, 192, 945]",0.014289140701293945
5,0.01,1000,105446,Martha,6,"[4, 5, 10, 38, 178, 879]",0.013995170593261719
5,0.01,1000,105446,Nicolas,6,"[4, 6, 15, 61, 290, 1435]",0.014449119567871094
5,0.01,1000,105446,Steven,8,"[4, 5, 6, 17, 72, 73, 352, 1745]",0.014054298400878906
5,0.01,1000,105446,William,9,"[4, 5, 6, 16, 17, 72, 74, 358, 1778]",0.014007806777954102
5,0.01,1000,105446,Gerald,7,"[4, 5, 6, 17, 70, 335, 1660]",0.0140380859375
5,0.01,1000,105446,Catherine,7,"[4, 5, 6, 16, 66, 318, 1575]",0.014130353927612305
5,0.01,1000,105446,Grace,6,"[4, 5, 12, 45, 212, 1049]",0.014156818389892578
5,0.01,1000,105446,Antonia,7,"[4, 5, 6, 16, 67, 320, 1588]",0.014049053192138672
5,0.01,1000,105446,John,9,"[4, 5, 6, 15, 16, 17, 71, 344, 1709]",0.013817071914672852
5,0.01,1000,105446,Raquel,6,"[4, 5, 11, 41, 191, 942]",0.013909101486206055
5,0.01,1000,105446,Ed,6,"[4, 6, 16, 67, 321, 1593]",0.013647794723510742
5,0.01,1000,105446,William,9,"[4, 5, 6, 16, 17, 72, 74, 358, 1778]",0.014141082763671875
5,0.01,1000,105446,Garrett,6,"[4, 5, 10, 36, 167, 822]",0.014875173568725586
5,0.01,1000,105446,Matthew,7,"[4, 5, 12, 13, 50, 239, 1183]",0.014951944351196289
5,0.01,1000,105446,Fernando,6,"[4, 5, 12, 46, 215, 1064]",0.014215946197509766
5,0.01,1000,105446,Lisa,9,"[4, 5, 6, 15, 17, 70, 72, 348, 1726]",0.01402902603149414
5,0.01,1000,105446,Rosa,7,"[4, 5, 6, 16, 67, 324, 1609]",0.014140844345092773
5,0.01,1000,105446,Harold,7,"[4, 5, 6, 17, 74, 358, 1779]",0.013923883438110352
5,0.01,1000,105446,Kenneth,7,"[4, 5, 10, 37, 39, 183, 900]",0.014199018478393555
5,0.01,1000,105446,David,9,"[4, 5, 6, 15, 16, 17, 72, 346, 1715]",0.014051675796508789
5,0.01,1000,105446,Lynn,7,"[4, 5, 6, 15, 60, 287, 1420]",0.014099359512329102
5,0.01,1000,105446,Avery,7,"[4, 5, 6, 17, 71, 344, 1707]",0.014052867889404297
5,0.01,1000,105446,Elia,6,"[4, 5, 13, 51, 241, 1193]",0.013659238815307617
5,0.01,1000,105446,Gloria,7,"[4, 5, 6, 17, 70, 339, 1682]",0.013892889022827148
5,0.01,1000,105446,Gwendolyn,6,"[4, 5, 13, 54, 258, 1278]",0.01383209228515625
5,0.01,1000,105446,Betty,8,"[4, 5, 6, 15, 17, 74, 355, 1760]",0.013841867446899414
5,0.01,1000,105446,Helen,9,"[4, 5, 6, 15, 17, 71, 73, 352, 1746]",0.01410984992980957
5,0.01,1000,105446,Martin,6,"[4, 5, 11, 42, 198, 976]",0.014073848724365234
5,0.01,1000,105446,Willie,7,"[4, 5, 10, 37, 38, 178, 878]",0.01427006721496582
5,0.01,1000,105446,Vicki,6,"[4, 5, 12, 46, 215, 1061]",0.01390695571899414
5,0.01,1000,105446,Robert,10,"[4, 5, 6, 15, 16, 17, 71, 73, 353, 1751]",0.014050960540771484
5,0.01,1000,105446,Johnny,8,"[4, 5, 6, 17, 70, 74, 359, 1780]",0.013813018798828125
5,0.01,1000,105446,John,9,"[4, 5, 6, 15, 16, 17, 71, 344, 1709]",0.013832807540893555
5,0.01,1000,105446,Justin,7,"[4, 5, 10, 11, 42, 199, 981]",0.013972997665405273
5,0.01,1000,105446,Lois,0,[],0.013972997665405273
5,0.01,1000,105446,Jannie,0,[],0.013972997665405273
5,0.01,1000,105446,Shawn,0,[],0.013972997665405273
5,0.01,1000,105446,Jan,0,[],0.013972997665405273
5,0.01,1000,105446,Saul,0,[],0.013972997665405273
5,0.01,1000,105446,Cristy,0,[],0.013972997665405273
5,0.01,1000,105446,Thelma,0,[],0.013972997665405273
5,0.01,1000,105446,Melba,0,[],0.013972997665405273
5,0.01,1000,105446,Darrell,0,[],0.013972997665405273
5,0.01,1000,105446,Cristina,0,[],0.013972997665405273
5,0.01,1000,105446,Merle,0,[],0.013972997665405273
5,0.01,1000,105446,Joni,0,[],0.013972997665405273
5,0.01,1000,105446,Wm,0,[],0.013972997665405273
5,0.01,1000,105446,Wallace,0,[],0.013972997665405273
5,0.01,1000,105446,Emilia,0,[],0.013972997665405273
5,0.01,1000,105446,Tricia,0,[],0.013972997665405273
5,0.01,1000,105446,Michelle,0,[],0.013972997665405273
5,0.01,1000,105446,Erik,0,[],0.013972997665405273
5,0.01,1000,105446,Marshall,0,[],0.013972997665405273
5,0.01,1000,105446,Gail,0,[],0.013972997665405273
5,0.01,1000,105446,Erik,0,[],0.013972997665405273
5,0.01,1000,105446,Aaron,0,[],0.013972997665405273
5,0.01,1000,105446,Kathleen,0,[],0.013972997665405273
5,0.01,1000,105446,Emma,0,[],0.013972997665405273
5,0.01,1000,105446,Phillip,0,[],0.013972997665405273
5,0.01,1000,105446,Phillip,0,[],0.013972997665405273
5,0.01,1000,105446,Alfonso,0,[],0.013972997665405273
5,0.01,1000,105446,Jonna,0,[],0.013972997665405273
5,0.01,1000,105446,Thelma,0,[],0.013972997665405273
5,0.01,1000,105446,Lenore,0,[],0.013972997665405273
5,0.01,1000,105446,Deanne,0,[],0.013972997665405273
5,0.01,1000,105446,Milton,0,[],0.013972997665405273
5,0.01,1000,105446,Eric,0,[],0.013972997665405273
5,0.01,1000,105446,Raymon,0,[],0.013972997665405273
5,0.01,1000,105446,Lisha,0,[],0.013972997665405273
5,0.01,1000,105446,Julia,0,[],0.013972997665405273
5,0.01,1000,105446,Glen,0,[],0.013972997665405273
5,0.01,1000,105446,Whitney,0,[],0.013972997665405273
5,0.01,1000,105446,Bernice,0,[],0.013972997665405273
5,0.01,1000,105446,Marlene,0,[],0.013972997665405273
5,0.01,1000,105446,Deena,0,[],0.013972997665405273
5,0.01,1000,105446,Emma,0,[],0.013972997665405273
5,0.01,1000,105446,Mildred,0,[],0.013972997665405273
5,0.01,1000,105446,Kellye,0,[],0.013972997665405273
5,0.01,1000,105446,Mardell,0,[],0.013972997665405273
5,0.01,1000,105446,Monte,0,[],0.013972997665405273
5,0.01,1000,105446,Lorraine,0,[],0.013972997665405273
5,0.01,1000,105446,Taryn,0,[],0.013972997665405273
5,0.01,1000,105446,Freddie,0,[],0.013972997665405273
5,0.01,1000,105446,Shandra,0,[],0.013972997665405273
5,0.001,1000,158158,Jake,6,"[4, 5, 12, 47, 220, 1089]",0.014019250869750977
5,0.001,1000,158158,Richard,9,"[4, 5, 6, 16, 65, 66, 67, 321, 1594]",0.014065980911254883
5,0.001,1000,158158,Karen,7,"[4, 5, 6, 15, 62, 298, 1475]",0.0143280029296875
5,0.001,1000,158158,Pamela,9,"[4, 5, 6, 15, 60, 61, 62, 297, 1472]",0.014370918273925781
5,0.001,1000,158158,Edwin,7,"[4, 5, 13, 14, 58, 279, 1380]",0.014300346374511719
5,0.001,1000,158158,Antonia,7,"[4, 5, 6, 16, 67, 320, 1588]",0.014223098754882812
5,0.001,1000,158158,Rick,6,"[4, 5, 12, 47, 221, 1094]",0.014482736587524414
5,0.001,1000,158158,Candace,6,"[4, 5, 10, 38, 175, 862]",0.014167070388793945
5,0.001,1000,158158,Rosa,7,"[4, 5, 6, 16, 67, 324, 1609]",0.014170169830322266
5,0.001,1000,158158,Elizabeth,7,"[4, 5, 6, 16, 67, 322, 1599]",0.014266729354858398
5,0.001,1000,158158,Nicole,7,"[4, 5, 6, 15, 64, 309, 1534]",0.014236211776733398
5,0.001,1000,158158,Reginald,6,"[4, 5, 14, 55, 262, 1296]",0.014177083969116211
5,0.001,1000,158158,Bonnie,7,"[4, 5, 6, 17, 71, 340, 1686]",0.014284849166870117
5,0.001,1000,158158,Thomas,9,"[4, 5, 6, 15, 17, 70, 71, 344, 1706]",0.014265060424804688
5,0.001,1000,158158,Charles,9,"[4, 5, 6, 15, 16, 17, 70, 339, 1683]",0.013982295989990234
5,0.001,1000,158158,Tania,6,"[4, 5, 11, 41, 192, 945]",0.014017105102539062
5,0.001,1000,158158,Martha,6,"[4, 5, 10, 38, 178, 879]",0.014569997787475586
5,0.001,1000,158158,Nicolas,6,"[4, 6, 15, 61, 290, 1435]",0.015025138854980469
5,0.001,1000,158158,Steven,8,"[4, 5, 6, 17, 72, 73, 352, 1745]",0.01433706283569336
5,0.001,1000,158158,William,9,"[4, 5, 6, 16, 17, 72, 74, 358, 1778]",0.01462101936340332
5,0.001,1000,158158,Gerald,7,"[4, 5, 6, 17, 70, 335, 1660]",0.01441812515258789
5,0.001,1000,158158,Catherine,7,"[4, 5, 6, 16, 66, 318, 1575]",0.014449834823608398
5,0.001,1000,158158,Grace,6,"[4, 5, 12, 45, 212, 1049]",0.016070842742919922
5,0.001,1000,158158,Antonia,7,"[4, 5, 6, 16, 67, 320, 1588]",0.014374732971191406
5,0.001,1000,158158,John,9,"[4, 5, 6, 15, 16, 17, 71, 344, 1709]",0.014351129531860352
5,0.001,1000,158158,Raquel,6,"[4, 5, 11, 41, 191, 942]",0.014542818069458008
5,0.001,1000,158158,Ed,6,"[4, 6, 16, 67, 321, 1593]",0.015113115310668945
5,0.001,1000,158158,William,9,"[4, 5, 6, 16, 17, 72, 74, 358, 1778]",0.014754056930541992
5,0.001,1000,158158,Garrett,6,"[4, 5, 10, 36, 167, 822]",0.014316082000732422
5,0.001,1000,158158,Matthew,7,"[4, 5, 12, 13, 50, 239, 1183]",0.01423501968383789
5,0.001,1000,158158,Fernando,6,"[4, 5, 12, 46, 215, 1064]",0.01401972770690918
5,0.001,1000,158158,Lisa,9,"[4, 5, 6, 15, 17, 70, 72, 348, 1726]",0.014170169830322266
5,0.001,1000,158158,Rosa,7,"[4, 5, 6, 16, 67, 324, 1609]",0.014046192169189453
