branching_factor,false_positive_rate,max_elements,total storage,name,num_nodes_visited,nodes_visited,time
2,0.1,1000,91067,Jake,11,"[1, 2, 5, 10, 20, 41, 83, 166, 332, 664, 1328]",0.008718013763427734
2,0.1,1000,91067,Richard,14,"[1, 2, 3, 6, 7, 14, 28, 56, 57, 114, 229, 458, 916, 1833]",0.00829315185546875
2,0.1,1000,91067,Karen,13,"[1, 2, 3, 6, 12, 13, 26, 53, 107, 214, 428, 857, 1714]",0.008899927139282227
2,0.1,1000,91067,Pamela,13,"[1, 2, 3, 6, 13, 26, 52, 53, 106, 213, 427, 855, 1711]",0.008584022521972656
2,0.1,1000,91067,Edwin,12,"[1, 2, 3, 6, 12, 25, 50, 101, 202, 404, 809, 1619]",0.008318901062011719
2,0.1,1000,91067,Antonia,12,"[1, 2, 3, 7, 14, 28, 57, 114, 228, 456, 913, 1827]",0.008115291595458984
2,0.1,1000,91067,Rick,11,"[1, 2, 5, 10, 20, 41, 83, 166, 333, 666, 1333]",0.008012771606445312
2,0.1,1000,91067,Candace,11,"[1, 2, 4, 8, 17, 34, 68, 137, 275, 550, 1101]",0.008054018020629883
2,0.1,1000,91067,Rosa,13,"[1, 2, 3, 6, 7, 14, 28, 57, 115, 231, 462, 924, 1848]",0.008343935012817383
2,0.1,1000,91067,Elizabeth,12,"[1, 2, 3, 7, 14, 28, 57, 114, 229, 459, 919, 1838]",0.008240222930908203
2,0.1,1000,91067,Nicole,12,"[1, 2, 3, 6, 13, 27, 55, 110, 221, 443, 886, 1773]",0.00860905647277832
2,0.1,1000,91067,Reginald,11,"[1, 2, 5, 11, 23, 47, 95, 191, 383, 767, 1535]",0.008327960968017578
2,0.1,1000,91067,Bonnie,12,"[1, 2, 3, 7, 15, 30, 60, 120, 240, 481, 962, 1925]",0.008235692977905273
2,0.1,1000,91067,Thomas,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 486, 972, 1945]",0.008085966110229492
2,0.1,1000,91067,Charles,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 120, 240, 480, 961, 1922]",0.008085012435913086
2,0.1,1000,91067,Tania,11,"[1, 2, 4, 9, 18, 37, 74, 148, 296, 592, 1184]",0.008074045181274414
2,0.1,1000,91067,Martha,11,"[1, 2, 4, 8, 17, 34, 69, 139, 279, 559, 1118]",0.008199930191040039
2,0.1,1000,91067,Nicolas,11,"[1, 3, 6, 13, 26, 52, 104, 209, 418, 837, 1674]",0.008442163467407227
2,0.1,1000,91067,Steven,14,"[1, 2, 3, 6, 7, 15, 30, 31, 62, 124, 248, 496, 992, 1984]",0.008918046951293945
2,0.1,1000,91067,William,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 63, 126, 252, 504, 1008, 2017]",0.009034872055053711
2,0.1,1000,91067,Gerald,12,"[1, 2, 3, 7, 14, 29, 59, 118, 237, 474, 949, 1899]",0.008385181427001953
2,0.1,1000,91067,Catherine,12,"[1, 2, 3, 7, 14, 28, 56, 113, 226, 453, 907, 1814]",0.008425235748291016
2,0.1,1000,91067,Grace,11,"[1, 2, 5, 10, 20, 40, 80, 161, 322, 644, 1288]",0.008273839950561523
2,0.1,1000,91067,Antonia,12,"[1, 2, 3, 7, 14, 28, 57, 114, 228, 456, 913, 1827]",0.008054971694946289
2,0.1,1000,91067,John,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 487, 974, 1948]",0.008182048797607422
2,0.1,1000,91067,Raquel,11,"[1, 2, 4, 9, 18, 36, 73, 147, 295, 590, 1181]",0.008176803588867188
2,0.1,1000,91067,Ed,11,"[1, 3, 7, 14, 28, 57, 114, 229, 458, 916, 1832]",0.008056879043579102
2,0.1,1000,91067,William,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 63, 126, 252, 504, 1008, 2017]",0.008322000503540039
2,0.1,1000,91067,Garrett,11,"[1, 2, 4, 8, 16, 33, 66, 132, 265, 530, 1061]",0.008335113525390625
2,0.1,1000,91067,Matthew,12,"[1, 2, 5, 10, 11, 22, 44, 88, 177, 355, 711, 1422]",0.00834202766418457
2,0.1,1000,91067,Fernando,11,"[1, 2, 5, 10, 20, 40, 81, 162, 325, 651, 1303]",0.008175134658813477
2,0.1,1000,91067,Lisa,14,"[1, 2, 3, 6, 7, 14, 15, 30, 61, 122, 245, 491, 982, 1965]",0.008098125457763672
2,0.1,1000,91067,Rosa,13,"[1, 2, 3, 6, 7, 14, 28, 57, 115, 231, 462, 924, 1848]",0.0081329345703125
2,0.1,1000,91067,Harold,12,"[1, 2, 3, 7, 15, 31, 63, 126, 252, 504, 1009, 2018]",0.008096933364868164
2,0.1,1000,91067,Kenneth,12,"[1, 2, 4, 8, 16, 17, 35, 71, 142, 284, 569, 1139]",0.008120059967041016
2,0.1,1000,91067,David,14,"[1, 2, 3, 6, 7, 14, 15, 30, 61, 122, 244, 488, 977, 1954]",0.008180856704711914
2,0.1,1000,91067,Lynn,12,"[1, 3, 6, 12, 25, 51, 103, 206, 207, 414, 829, 1659]",0.008185148239135742
2,0.1,1000,91067,Avery,12,"[1, 2, 3, 7, 15, 30, 60, 121, 243, 486, 973, 1946]",0.008585214614868164
2,0.1,1000,91067,Elia,11,"[1, 2, 5, 11, 22, 44, 89, 179, 358, 716, 1432]",0.008148908615112305
2,0.1,1000,91067,Gloria,12,"[1, 2, 3, 7, 15, 30, 60, 120, 240, 480, 960, 1921]",0.008054971694946289
2,0.1,1000,91067,Gwendolyn,11,"[1, 2, 5, 11, 23, 47, 94, 189, 379, 758, 1517]",0.008184671401977539
2,0.1,1000,91067,Betty,13,"[1, 2, 3, 6, 7, 15, 31, 62, 124, 249, 499, 999, 1999]",0.008096933364868164
2,0.1,1000,91067,Helen,14,"[1, 2, 3, 6, 7, 15, 30, 31, 62, 124, 248, 496, 992, 1985]",0.008126020431518555
2,0.1,1000,91067,Martin,11,"[1, 2, 4, 9, 18, 37, 75, 151, 303, 607, 1215]",0.008044719696044922
2,0.1,1000,91067,Willie,12,"[1, 2, 4, 8, 16, 17, 34, 69, 139, 279, 558, 1117]",0.008316278457641602
2,0.1,1000,91067,Vicki,11,"[1, 2, 5, 10, 20, 40, 81, 162, 325, 650, 1300]",0.008060216903686523
2,0.1,1000,91067,Robert,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 62, 124, 248, 497, 995, 1990]",0.00812077522277832
2,0.1,1000,91067,Johnny,13,"[1, 3, 6, 7, 14, 15, 31, 63, 126, 252, 504, 1009, 2019]",0.00810694694519043
2,0.1,1000,91067,John,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 487, 974, 1948]",0.008063077926635742
2,0.1,1000,91067,Justin,12,"[1, 2, 4, 8, 9, 19, 38, 76, 152, 305, 610, 1220]",0.008091211318969727
2,0.1,1000,91067,Lois,0,[],0.008091211318969727
2,0.1,1000,91067,Jannie,0,[],0.008091211318969727
2,0.1,1000,91067,Shawn,0,[],0.008091211318969727
2,0.1,1000,91067,Jan,0,[],0.008091211318969727
2,0.1,1000,91067,Saul,0,[],0.008091211318969727
2,0.1,1000,91067,Cristy,0,[],0.008091211318969727
2,0.1,1000,91067,Thelma,0,[],0.008091211318969727
2,0.1,1000,91067,Melba,0,[],0.008091211318969727
2,0.1,1000,91067,Darrell,0,[],0.008091211318969727
2,0.1,1000,91067,Cristina,0,[],0.008091211318969727
2,0.1,1000,91067,Merle,0,[],0.008091211318969727
2,0.1,1000,91067,Joni,0,[],0.008091211318969727
2,0.1,1000,91067,Wm,0,[],0.008091211318969727
2,0.1,1000,91067,Wallace,0,[],0.008091211318969727
2,0.1,1000,91067,Emilia,0,[],0.008091211318969727
2,0.1,1000,91067,Tricia,0,[],0.008091211318969727
2,0.1,1000,91067,Michelle,0,[],0.008091211318969727
2,0.1,1000,91067,Erik,0,[],0.008091211318969727
2,0.1,1000,91067,Marshall,0,[],0.008091211318969727
2,0.1,1000,91067,Gail,0,[],0.008091211318969727
2,0.1,1000,91067,Erik,0,[],0.008091211318969727
2,0.1,1000,91067,Aaron,0,[],0.008091211318969727
2,0.1,1000,91067,Kathleen,0,[],0.008091211318969727
2,0.1,1000,91067,Emma,0,[],0.008091211318969727
2,0.1,1000,91067,Phillip,0,[],0.008091211318969727
2,0.1,1000,91067,Phillip,0,[],0.008091211318969727
2,0.1,1000,91067,Alfonso,0,[],0.008091211318969727
2,0.1,1000,91067,Jonna,0,[],0.008091211318969727
2,0.1,1000,91067,Thelma,0,[],0.008091211318969727
2,0.1,1000,91067,Lenore,0,[],0.008091211318969727
2,0.1,1000,91067,Deanne,0,[],0.008091211318969727
2,0.1,1000,91067,Milton,0,[],0.008091211318969727
2,0.1,1000,91067,Eric,0,[],0.008091211318969727
2,0.1,1000,91067,Raymon,0,[],0.008091211318969727
2,0.1,1000,91067,Lisha,0,[],0.008091211318969727
2,0.1,1000,91067,Julia,0,[],0.008091211318969727
2,0.1,1000,91067,Glen,0,[],0.008091211318969727
2,0.1,1000,91067,Whitney,0,[],0.008091211318969727
2,0.1,1000,91067,Bernice,0,[],0.008091211318969727
2,0.1,1000,91067,Marlene,0,[],0.008091211318969727
2,0.1,1000,91067,Deena,0,[],0.008091211318969727
2,0.1,1000,91067,Emma,0,[],0.008091211318969727
2,0.1,1000,91067,Mildred,0,[],0.008091211318969727
2,0.1,1000,91067,Kellye,0,[],0.008091211318969727
2,0.1,1000,91067,Mardell,0,[],0.008091211318969727
2,0.1,1000,91067,Monte,0,[],0.008091211318969727
2,0.1,1000,91067,Lorraine,0,[],0.008091211318969727
2,0.1,1000,91067,Taryn,0,[],0.008091211318969727
2,0.1,1000,91067,Freddie,0,[],0.008091211318969727
2,0.1,1000,91067,Shandra,0,[],0.008091211318969727
2,0.01,1000,182134,Jake,11,"[1, 2, 5, 10, 20, 41, 83, 166, 332, 664, 1328]",0.008839130401611328
2,0.01,1000,182134,Richard,14,"[1, 2, 3, 6, 7, 14, 28, 56, 57, 114, 229, 458, 916, 1833]",0.0084991455078125
2,0.01,1000,182134,Karen,13,"[1, 2, 3, 6, 12, 13, 26, 53, 107, 214, 428, 857, 1714]",0.008426189422607422
2,0.01,1000,182134,Pamela,13,"[1, 2, 3, 6, 13, 26, 52, 53, 106, 213, 427, 855, 1711]",0.008615255355834961
2,0.01,1000,182134,Edwin,12,"[1, 2, 3, 6, 12, 25, 50, 101, 202, 404, 809, 1619]",0.008888721466064453
2,0.01,1000,182134,Antonia,12,"[1, 2, 3, 7, 14, 28, 57, 114, 228, 456, 913, 1827]",0.008810043334960938
2,0.01,1000,182134,Rick,11,"[1, 2, 5, 10, 20, 41, 83, 166, 333, 666, 1333]",0.009744882583618164
2,0.01,1000,182134,Candace,11,"[1, 2, 4, 8, 17, 34, 68, 137, 275, 550, 1101]",0.009453058242797852
2,0.01,1000,182134,Rosa,13,"[1, 2, 3, 6, 7, 14, 28, 57, 115, 231, 462, 924, 1848]",0.009382963180541992
2,0.01,1000,182134,Elizabeth,12,"[1, 2, 3, 7, 14, 28, 57, 114, 229, 459, 919, 1838]",0.009148120880126953
2,0.01,1000,182134,Nicole,12,"[1, 2, 3, 6, 13, 27, 55, 110, 221, 443, 886, 1773]",0.008826017379760742
2,0.01,1000,182134,Reginald,11,"[1, 2, 5, 11, 23, 47, 95, 191, 383, 767, 1535]",0.009368181228637695
2,0.01,1000,182134,Bonnie,12,"[1, 2, 3, 7, 15, 30, 60, 120, 240, 481, 962, 1925]",0.008861303329467773
2,0.01,1000,182134,Thomas,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 486, 972, 1945]",0.008932828903198242
2,0.01,1000,182134,Charles,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 120, 240, 480, 961, 1922]",0.00894308090209961
2,0.01,1000,182134,Tania,11,"[1, 2, 4, 9, 18, 37, 74, 148, 296, 592, 1184]",0.008409261703491211
2,0.01,1000,182134,Martha,11,"[1, 2, 4, 8, 17, 34, 69, 139, 279, 559, 1118]",0.008296012878417969
2,0.01,1000,182134,Nicolas,11,"[1, 3, 6, 13, 26, 52, 104, 209, 418, 837, 1674]",0.008270740509033203
2,0.01,1000,182134,Steven,14,"[1, 2, 3, 6, 7, 15, 30, 31, 62, 124, 248, 496, 992, 1984]",0.008894920349121094
2,0.01,1000,182134,William,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 63, 126, 252, 504, 1008, 2017]",0.008720874786376953
2,0.01,1000,182134,Gerald,12,"[1, 2, 3, 7, 14, 29, 59, 118, 237, 474, 949, 1899]",0.00836491584777832
2,0.01,1000,182134,Catherine,12,"[1, 2, 3, 7, 14, 28, 56, 113, 226, 453, 907, 1814]",0.008519887924194336
2,0.01,1000,182134,Grace,11,"[1, 2, 5, 10, 20, 40, 80, 161, 322, 644, 1288]",0.008341073989868164
2,0.01,1000,182134,Antonia,12,"[1, 2, 3, 7, 14, 28, 57, 114, 228, 456, 913, 1827]",0.009134054183959961
2,0.01,1000,182134,John,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 487, 974, 1948]",0.009075164794921875
2,0.01,1000,182134,Raquel,11,"[1, 2, 4, 9, 18, 36, 73, 147, 295, 590, 1181]",0.009341955184936523
2,0.01,1000,182134,Ed,11,"[1, 3, 7, 14, 28, 57, 114, 229, 458, 916, 1832]",0.008901119232177734
2,0.01,1000,182134,William,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 63, 126, 252, 504, 1008, 2017]",0.008855104446411133
2,0.01,1000,182134,Garrett,11,"[1, 2, 4, 8, 16, 33, 66, 132, 265, 530, 1061]",0.008529186248779297
2,0.01,1000,182134,Matthew,12,"[1, 2, 5, 10, 11, 22, 44, 88, 177, 355, 711, 1422]",0.008606910705566406
2,0.01,1000,182134,Fernando,11,"[1, 2, 5, 10, 20, 40, 81, 162, 325, 651, 1303]",0.008621931076049805
2,0.01,1000,182134,Lisa,14,"[1, 2, 3, 6, 7, 14, 15, 30, 61, 122, 245, 491, 982, 1965]",0.008605003356933594
2,0.01,1000,182134,Rosa,13,"[1, 2, 3, 6, 7, 14, 28, 57, 115, 231, 462, 924, 1848]",0.008471012115478516
2,0.01,1000,182134,Harold,12,"[1, 2, 3, 7, 15, 31, 63, 126, 252, 504, 1009, 2018]",0.008599996566772461
2,0.01,1000,182134,Kenneth,12,"[1, 2, 4, 8, 16, 17, 35, 71, 142, 284, 569, 1139]",0.008323907852172852
2,0.01,1000,182134,David,14,"[1, 2, 3, 6, 7, 14, 15, 30, 61, 122, 244, 488, 977, 1954]",0.008342981338500977
2,0.01,1000,182134,Lynn,12,"[1, 3, 6, 12, 25, 51, 103, 206, 207, 414, 829, 1659]",0.008363008499145508
2,0.01,1000,182134,Avery,12,"[1, 2, 3, 7, 15, 30, 60, 121, 243, 486, 973, 1946]",0.008330106735229492
2,0.01,1000,182134,Elia,11,"[1, 2, 5, 11, 22, 44, 89, 179, 358, 716, 1432]",0.00821995735168457
2,0.01,1000,182134,Gloria,12,"[1, 2, 3, 7, 15, 30, 60, 120, 240, 480, 960, 1921]",0.008044004440307617
2,0.01,1000,182134,Gwendolyn,11,"[1, 2, 5, 11, 23, 47, 94, 189, 379, 758, 1517]",0.008738994598388672
2,0.01,1000,182134,Betty,13,"[1, 2, 3, 6, 7, 15, 31, 62, 124, 249, 499, 999, 1999]",0.00847005844116211
2,0.01,1000,182134,Helen,14,"[1, 2, 3, 6, 7, 15, 30, 31, 62, 124, 248, 496, 992, 1985]",0.008272886276245117
2,0.01,1000,182134,Martin,11,"[1, 2, 4, 9, 18, 37, 75, 151, 303, 607, 1215]",0.00805974006652832
2,0.01,1000,182134,Willie,12,"[1, 2, 4, 8, 16, 17, 34, 69, 139, 279, 558, 1117]",0.008172988891601562
2,0.01,1000,182134,Vicki,11,"[1, 2, 5, 10, 20, 40, 81, 162, 325, 650, 1300]",0.008043050765991211
2,0.01,1000,182134,Robert,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 62, 124, 248, 497, 995, 1990]",0.008217096328735352
2,0.01,1000,182134,Johnny,13,"[1, 3, 6, 7, 14, 15, 31, 63, 126, 252, 504, 1009, 2019]",0.008115053176879883
2,0.01,1000,182134,John,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 487, 974, 1948]",0.008583784103393555
2,0.01,1000,182134,Justin,12,"[1, 2, 4, 8, 9, 19, 38, 76, 152, 305, 610, 1220]",0.008198022842407227
2,0.01,1000,182134,Lois,0,[],0.008198022842407227
2,0.01,1000,182134,Jannie,0,[],0.008198022842407227
2,0.01,1000,182134,Shawn,0,[],0.008198022842407227
2,0.01,1000,182134,Jan,0,[],0.008198022842407227
2,0.01,1000,182134,Saul,0,[],0.008198022842407227
2,0.01,1000,182134,Cristy,0,[],0.008198022842407227
2,0.01,1000,182134,Thelma,0,[],0.008198022842407227
2,0.01,1000,182134,Melba,0,[],0.008198022842407227
2,0.01,1000,182134,Darrell,0,[],0.008198022842407227
2,0.01,1000,182134,Cristina,0,[],0.008198022842407227
2,0.01,1000,182134,Merle,0,[],0.008198022842407227
2,0.01,1000,182134,Joni,0,[],0.008198022842407227
2,0.01,1000,182134,Wm,0,[],0.008198022842407227
2,0.01,1000,182134,Wallace,0,[],0.008198022842407227
2,0.01,1000,182134,Emilia,0,[],0.008198022842407227
2,0.01,1000,182134,Tricia,0,[],0.008198022842407227
2,0.01,1000,182134,Michelle,0,[],0.008198022842407227
2,0.01,1000,182134,Erik,0,[],0.008198022842407227
2,0.01,1000,182134,Marshall,0,[],0.008198022842407227
2,0.01,1000,182134,Gail,0,[],0.008198022842407227
2,0.01,1000,182134,Erik,0,[],0.008198022842407227
2,0.01,1000,182134,Aaron,0,[],0.008198022842407227
2,0.01,1000,182134,Kathleen,0,[],0.008198022842407227
2,0.01,1000,182134,Emma,0,[],0.008198022842407227
2,0.01,1000,182134,Phillip,0,[],0.008198022842407227
2,0.01,1000,182134,Phillip,0,[],0.008198022842407227
2,0.01,1000,182134,Alfonso,0,[],0.008198022842407227
2,0.01,1000,182134,Jonna,0,[],0.008198022842407227
2,0.01,1000,182134,Thelma,0,[],0.008198022842407227
2,0.01,1000,182134,Lenore,0,[],0.008198022842407227
2,0.01,1000,182134,Deanne,0,[],0.008198022842407227
2,0.01,1000,182134,Milton,0,[],0.008198022842407227
2,0.01,1000,182134,Eric,0,[],0.008198022842407227
2,0.01,1000,182134,Raymon,0,[],0.008198022842407227
2,0.01,1000,182134,Lisha,0,[],0.008198022842407227
2,0.01,1000,182134,Julia,0,[],0.008198022842407227
2,0.01,1000,182134,Glen,0,[],0.008198022842407227
2,0.01,1000,182134,Whitney,0,[],0.008198022842407227
2,0.01,1000,182134,Bernice,0,[],0.008198022842407227
2,0.01,1000,182134,Marlene,0,[],0.008198022842407227
2,0.01,1000,182134,Deena,0,[],0.008198022842407227
2,0.01,1000,182134,Emma,0,[],0.008198022842407227
2,0.01,1000,182134,Mildred,0,[],0.008198022842407227
2,0.01,1000,182134,Kellye,0,[],0.008198022842407227
2,0.01,1000,182134,Mardell,0,[],0.008198022842407227
2,0.01,1000,182134,Monte,0,[],0.008198022842407227
2,0.01,1000,182134,Lorraine,0,[],0.008198022842407227
2,0.01,1000,182134,Taryn,0,[],0.008198022842407227
2,0.01,1000,182134,Freddie,0,[],0.008198022842407227
2,0.01,1000,182134,Shandra,0,[],0.008198022842407227
2,0.001,1000,273182,Jake,11,"[1, 2, 5, 10, 20, 41, 83, 166, 332, 664, 1328]",0.008400201797485352
2,0.001,1000,273182,Richard,14,"[1, 2, 3, 6, 7, 14, 28, 56, 57, 114, 229, 458, 916, 1833]",0.008407115936279297
2,0.001,1000,273182,Karen,13,"[1, 2, 3, 6, 12, 13, 26, 53, 107, 214, 428, 857, 1714]",0.008094072341918945
2,0.001,1000,273182,Pamela,13,"[1, 2, 3, 6, 13, 26, 52, 53, 106, 213, 427, 855, 1711]",0.008080005645751953
2,0.001,1000,273182,Edwin,12,"[1, 2, 3, 6, 12, 25, 50, 101, 202, 404, 809, 1619]",0.00793600082397461
2,0.001,1000,273182,Antonia,12,"[1, 2, 3, 7, 14, 28, 57, 114, 228, 456, 913, 1827]",0.008857011795043945
2,0.001,1000,273182,Rick,11,"[1, 2, 5, 10, 20, 41, 83, 166, 333, 666, 1333]",0.008244037628173828
2,0.001,1000,273182,Candace,11,"[1, 2, 4, 8, 17, 34, 68, 137, 275, 550, 1101]",0.008565187454223633
2,0.001,1000,273182,Rosa,13,"[1, 2, 3, 6, 7, 14, 28, 57, 115, 231, 462, 924, 1848]",0.008050203323364258
2,0.001,1000,273182,Elizabeth,12,"[1, 2, 3, 7, 14, 28, 57, 114, 229, 459, 919, 1838]",0.008350849151611328
2,0.001,1000,273182,Nicole,12,"[1, 2, 3, 6, 13, 27, 55, 110, 221, 443, 886, 1773]",0.008218765258789062
2,0.001,1000,273182,Reginald,11,"[1, 2, 5, 11, 23, 47, 95, 191, 383, 767, 1535]",0.007963180541992188
2,0.001,1000,273182,Bonnie,12,"[1, 2, 3, 7, 15, 30, 60, 120, 240, 481, 962, 1925]",0.007982969284057617
2,0.001,1000,273182,Thomas,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 486, 972, 1945]",0.008172988891601562
2,0.001,1000,273182,Charles,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 120, 240, 480, 961, 1922]",0.007955789566040039
2,0.001,1000,273182,Tania,11,"[1, 2, 4, 9, 18, 37, 74, 148, 296, 592, 1184]",0.00809621810913086
2,0.001,1000,273182,Martha,11,"[1, 2, 4, 8, 17, 34, 69, 139, 279, 559, 1118]",0.008752107620239258
2,0.001,1000,273182,Nicolas,11,"[1, 3, 6, 13, 26, 52, 104, 209, 418, 837, 1674]",0.008242130279541016
2,0.001,1000,273182,Steven,14,"[1, 2, 3, 6, 7, 15, 30, 31, 62, 124, 248, 496, 992, 1984]",0.008137941360473633
2,0.001,1000,273182,William,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 63, 126, 252, 504, 1008, 2017]",0.008124828338623047
2,0.001,1000,273182,Gerald,12,"[1, 2, 3, 7, 14, 29, 59, 118, 237, 474, 949, 1899]",0.008285999298095703
2,0.001,1000,273182,Catherine,12,"[1, 2, 3, 7, 14, 28, 56, 113, 226, 453, 907, 1814]",0.00817108154296875
2,0.001,1000,273182,Grace,11,"[1, 2, 5, 10, 20, 40, 80, 161, 322, 644, 1288]",0.00845193862915039
2,0.001,1000,273182,Antonia,12,"[1, 2, 3, 7, 14, 28, 57, 114, 228, 456, 913, 1827]",0.00822901725769043
2,0.001,1000,273182,John,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 487, 974, 1948]",0.008166790008544922
2,0.001,1000,273182,Raquel,11,"[1, 2, 4, 9, 18, 36, 73, 147, 295, 590, 1181]",0.008215188980102539
2,0.001,1000,273182,Ed,11,"[1, 3, 7, 14, 28, 57, 114, 229, 458, 916, 1832]",0.008131742477416992
2,0.001,1000,273182,William,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 63, 126, 252, 504, 1008, 2017]",0.008143901824951172
2,0.001,1000,273182,Garrett,11,"[1, 2, 4, 8, 16, 33, 66, 132, 265, 530, 1061]",0.008213043212890625
2,0.001,1000,273182,Matthew,12,"[1, 2, 5, 10, 11, 22, 44, 88, 177, 355, 711, 1422]",0.008145809173583984
2,0.001,1000,273182,Fernando,11,"[1, 2, 5, 10, 20, 40, 81, 162, 325, 651, 1303]",0.008226871490478516
2,0.001,1000,273182,Lisa,14,"[1, 2, 3, 6, 7, 14, 15, 30, 61, 122, 245, 491, 982, 1965]",0.008126020431518555
2,0.001,1000,273182,Rosa,13,"[1, 2, 3, 6, 7, 14, 28, 57, 115, 231, 462, 924, 1848]",0.008133888244628906
2,0.001,1000,273182,Harold,12,"[1, 2, 3, 7, 15, 31, 63, 126, 252, 504, 1009, 2018]",0.008121013641357422
2,0.001,1000,273182,Kenneth,12,"[1, 2, 4, 8, 16, 17, 35, 71, 142, 284, 569, 1139]",0.008230924606323242
2,0.001,1000,273182,David,14,"[1, 2, 3, 6, 7, 14, 15, 30, 61, 122, 244, 488, 977, 1954]",0.00816798210144043
2,0.001,1000,273182,Lynn,12,"[1, 3, 6, 12, 25, 51, 103, 206, 207, 414, 829, 1659]",0.008128643035888672
2,0.001,1000,273182,Avery,12,"[1, 2, 3, 7, 15, 30, 60, 121, 243, 486, 973, 1946]",0.008115053176879883
2,0.001,1000,273182,Elia,11,"[1, 2, 5, 11, 22, 44, 89, 179, 358, 716, 1432]",0.008294820785522461
2,0.001,1000,273182,Gloria,12,"[1, 2, 3, 7, 15, 30, 60, 120, 240, 480, 960, 1921]",0.008124113082885742
2,0.001,1000,273182,Gwendolyn,11,"[1, 2, 5, 11, 23, 47, 94, 189, 379, 758, 1517]",0.008144855499267578
2,0.001,1000,273182,Betty,13,"[1, 2, 3, 6, 7, 15, 31, 62, 124, 249, 499, 999, 1999]",0.007825851440429688
2,0.001,1000,273182,Helen,14,"[1, 2, 3, 6, 7, 15, 30, 31, 62, 124, 248, 496, 992, 1985]",0.007977962493896484
2,0.001,1000,273182,Martin,11,"[1, 2, 4, 9, 18, 37, 75, 151, 303, 607, 1215]",0.00786280632019043
2,0.001,1000,273182,Willie,12,"[1, 2, 4, 8, 16, 17, 34, 69, 139, 279, 558, 1117]",0.007919788360595703
2,0.001,1000,273182,Vicki,11,"[1, 2, 5, 10, 20, 40, 81, 162, 325, 650, 1300]",0.00783395767211914
2,0.001,1000,273182,Robert,15,"[1, 2, 3, 6, 7, 14, 15, 30, 31, 62, 124, 248, 497, 995, 1990]",0.00795292854309082
2,0.001,1000,273182,Johnny,13,"[1, 3, 6, 7, 14, 15, 31, 63, 126, 252, 504, 1009, 2019]",0.008198022842407227
2,0.001,1000,273182,John,14,"[1, 2, 3, 6, 7, 14, 15, 30, 60, 121, 243, 487, 974, 1948]",0.008035898208618164
2,0.001,1000,273182,Justin,12,"[1, 2, 4, 8, 9, 19, 38, 76, 152, 305, 610, 1220]",0.007863044738769531
2,0.001,1000,273182,Lois,0,[],0.007863044738769531
2,0.001,1000,273182,Jannie,0,[],0.007863044738769531
2,0.001,1000,273182,Shawn,0,[],0.007863044738769531
2,0.001,1000,273182,Jan,0,[],0.007863044738769531
2,0.001,1000,273182,Saul,0,[],0.007863044738769531
2,0.001,1000,273182,Cristy,0,[],0.007863044738769531
2,0.001,1000,273182,Thelma,0,[],0.007863044738769531
2,0.001,1000,273182,Melba,0,[],0.007863044738769531
2,0.001,1000,273182,Darrell,0,[],0.007863044738769531
2,0.001,1000,273182,Cristina,0,[],0.007863044738769531
2,0.001,1000,273182,Merle,0,[],0.007863044738769531
2,0.001,1000,273182,Joni,0,[],0.007863044738769531
2,0.001,1000,273182,Wm,0,[],0.007863044738769531
2,0.001,1000,273182,Wallace,0,[],0.007863044738769531
2,0.001,1000,273182,Emilia,0,[],0.007863044738769531
2,0.001,1000,273182,Tricia,0,[],0.007863044738769531
2,0.001,1000,273182,Michelle,0,[],0.007863044738769531
2,0.001,1000,273182,Erik,0,[],0.007863044738769531
2,0.001,1000,273182,Marshall,0,[],0.007863044738769531
2,0.001,1000,273182,Gail,0,[],0.007863044738769531
2,0.001,1000,273182,Erik,0,[],0.007863044738769531
2,0.001,1000,273182,Aaron,0,[],0.007863044738769531
2,0.001,1000,273182,Kathleen,0,[],0.007863044738769531
2,0.001,1000,273182,Emma,0,[],0.007863044738769531
2,0.001,1000,273182,Phillip,0,[],0.007863044738769531
2,0.001,1000,273182,Phillip,0,[],0.007863044738769531
2,0.001,1000,273182,Alfonso,0,[],0.007863044738769531
2,0.001,1000,273182,Jonna,0,[],0.007863044738769531
